  -1.7000000e+00  -6.0000000e-01  -7.9385782e-01
  -1.7000000e+00  -5.0000000e-01  -1.4343880e+00
  -1.7000000e+00  -4.0000000e-01  -1.9901543e+00
  -1.7000000e+00  -3.0000000e-01  -2.4620694e+00
  -1.7000000e+00  -2.0000000e-01  -2.8514947e+00
  -1.7000000e+00  -1.0000000e-01  -3.1602400e+00
  -1.7000000e+00   0.0000000e+00  -3.3905640e+00
  -1.7000000e+00   1.0000000e-01  -3.5451739e+00
  -1.7000000e+00   2.0000000e-01  -3.6272258e+00
  -1.7000000e+00   3.0000000e-01  -3.6403241e+00
  -1.7000000e+00   4.0000000e-01  -3.5885222e+00
  -1.7000000e+00   5.0000000e-01  -3.4763220e+00
  -1.7000000e+00   6.0000000e-01  -3.3086741e+00
  -1.7000000e+00   7.0000000e-01  -3.0909778e+00
  -1.7000000e+00   8.0000000e-01  -2.8290809e+00
  -1.7000000e+00   9.0000000e-01  -2.5292802e+00
  -1.7000000e+00   1.0000000e+00  -2.1983207e+00
  -1.7000000e+00   1.1000000e+00  -1.8433965e+00
  -1.7000000e+00   1.2000000e+00  -1.4721501e+00
  -1.7000000e+00   1.3000000e+00  -1.0926727e+00
  -1.7000000e+00   1.4000000e+00  -7.1350434e-01
  -1.7000000e+00   1.5000000e+00  -3.4363347e-01
  -1.7000000e+00   1.6000000e+00   7.5026507e-03
  -1.7000000e+00   1.7000000e+00   3.3001812e-01
  -1.7000000e+00   1.8000000e+00   6.1357839e-01
  -1.7000000e+00   1.9000000e+00   8.4740024e-01
  -1.7000000e+00   2.0000000e+00   1.0202518e+00
  -1.7000000e+00   2.1000000e+00   1.1204525e+00
  -1.7000000e+00   2.2000000e+00   1.1358731e+00
  -1.7000000e+00   2.3000000e+00   1.0539357e+00
  -1.7000000e+00   2.4000000e+00   8.6161393e-01
  -1.7000000e+00   2.5000000e+00   5.4543245e-01
  -1.7000000e+00   2.6000000e+00   9.1467424e-02
  -1.7000000e+00   2.7000000e+00  -5.1465367e-01
  -1.7000000e+00   2.8000000e+00  -1.2877520e+00
  -1.7000000e+00   2.9000000e+00  -2.2430975e+00
  -1.7000000e+00   3.0000000e+00  -3.3964086e+00
  -1.6000000e+00  -1.0000000e+00   2.4307849e+00
  -1.6000000e+00  -9.0000000e-01   1.5188420e+00
  -1.6000000e+00  -8.0000000e-01   6.8470110e-01
  -1.6000000e+00  -7.0000000e-01  -7.0548348e-02
  -1.6000000e+00  -6.0000000e-01  -7.4626567e-01
  -1.6000000e+00  -5.0000000e-01  -1.3422588e+00
  -1.6000000e+00  -4.0000000e-01  -1.8587844e+00
  -1.6000000e+00  -3.0000000e-01  -2.2965478e+00
  -1.6000000e+00  -2.0000000e-01  -2.6567029e+00
  -1.6000000e+00  -1.0000000e-01  -2.9408522e+00
  -1.6000000e+00   0.0000000e+00  -3.1510472e+00
  -1.6000000e+00   1.0000000e-01  -3.2897877e+00
  -1.6000000e+00   2.0000000e-01  -3.3600223e+00
  -1.6000000e+00   3.0000000e-01  -3.3651484e+00
  -1.6000000e+00   4.0000000e-01  -3.3090117e+00
  -1.6000000e+00   5.0000000e-01  -3.1959070e+00
  -1.6000000e+00   6.0000000e-01  -3.0305775e+00
  -1.6000000e+00   7.0000000e-01  -2.8182151e+00
  -1.6000000e+00   8.0000000e-01  -2.5644603e+00
  -1.6000000e+00   9.0000000e-01  -2.2754026e+00
  -1.6000000e+00   1.0000000e+00  -1.9575796e+00
  -1.6000000e+00   1.1000000e+00  -1.6179781e+00
  -1.6000000e+00   1.2000000e+00  -1.2640332e+00
  -1.6000000e+00   1.3000000e+00  -9.0362894e-01
  -1.6000000e+00   1.4000000e+00  -5.4509777e-01
  -1.6000000e+00   1.5000000e+00  -1.9722095e-01
  -1.6000000e+00   1.6000000e+00   1.3077162e-01
  -1.6000000e+00   1.7000000e+00   4.2920139e-01
  -1.6000000e+00   1.8000000e+00   6.8794114e-01
  -1.6000000e+00   1.9000000e+00   8.9641499e-01
  -1.6000000e+00   2.0000000e+00   1.0435984e+00
  -1.6000000e+00   2.1000000e+00   1.1180181e+00
  -1.6000000e+00   2.2000000e+00   1.1077524e+00
  -1.6000000e+00   2.3000000e+00   1.0004305e+00
  -1.6000000e+00   2.4000000e+00   7.8323343e-01
  -1.6000000e+00   2.5000000e+00   4.4289321e-01
  -1.6000000e+00   2.6000000e+00  -3.4306651e-02
  -1.6000000e+00   2.7000000e+00  -6.6253135e-01
  -1.6000000e+00   2.8000000e+00  -1.4563947e+00
  -1.6000000e+00   2.9000000e+00  -2.4309593e+00
  -1.6000000e+00   3.0000000e+00  -3.6017363e+00
  -1.5000000e+00  -1.0000000e+00   2.2864834e+00
  -1.5000000e+00  -9.0000000e-01   1.4423551e+00
  -1.5000000e+00  -8.0000000e-01   6.6999513e-01
  -1.5000000e+00  -7.0000000e-01  -2.9299710e-02
  -1.5000000e+00  -6.0000000e-01  -6.5468142e-01
  -1.5000000e+00  -5.0000000e-01  -1.2057506e+00
  -1.5000000e+00  -4.0000000e-01  -1.6825566e+00
  -1.5000000e+00  -3.0000000e-01  -2.0855973e+00
  -1.5000000e+00  -2.0000000e-01  -2.4158193e+00
  -1.5000000e+00  -1.0000000e-01  -2.6746179e+00
  -1.5000000e+00   0.0000000e+00  -2.8638371e+00
  -1.5000000e+00   1.0000000e-01  -2.9857694e+00
  -1.5000000e+00   2.0000000e-01  -3.0431562e+00
  -1.5000000e+00   3.0000000e-01  -3.0391872e+00
  -1.5000000e+00   4.0000000e-01  -2.9775012e+00
  -1.5000000e+00   5.0000000e-01  -2.8621854e+00
  -1.5000000e+00   6.0000000e-01  -2.6977757e+00
  -1.5000000e+00   7.0000000e-01  -2.4892567e+00
  -1.5000000e+00   8.0000000e-01  -2.2420617e+00
  -1.5000000e+00   9.0000000e-01  -1.9620724e+00
  -1.5000000e+00   1.0000000e+00  -1.6556196e+00
  -1.5000000e+00   1.1000000e+00  -1.3294824e+00
  -1.5000000e+00   1.2000000e+00  -9.9088883e-01
  -1.5000000e+00   1.3000000e+00  -6.4751532e-01
  -1.5000000e+00   1.4000000e+00  -3.0748715e-01
  -1.5000000e+00   1.5000000e+00   2.0621794e-02
  -1.5000000e+00   1.6000000e+00   3.2778896e-01
  -1.5000000e+00   1.7000000e+00   6.0454313e-01
  -1.5000000e+00   1.8000000e+00   8.4096443e-01
  -1.5000000e+00   1.9000000e+00   1.0266843e+00
  -1.5000000e+00   2.0000000e+00   1.1508856e+00
  -1.5000000e+00   2.1000000e+00   1.2023023e+00
  -1.5000000e+00   2.2000000e+00   1.1692201e+00
  -1.5000000e+00   2.3000000e+00   1.0394756e+00
  -1.5000000e+00   2.4000000e+00   8.0045705e-01
  -1.5000000e+00   2.5000000e+00   4.3910390e-01
  -1.5000000e+00   2.6000000e+00  -5.8093046e-02
  -1.5000000e+00   2.7000000e+00  -7.0509163e-01
  -1.5000000e+00   2.8000000e+00  -1.5162984e+00
  -1.5000000e+00   2.9000000e+00  -2.5065684e+00
  -1.5000000e+00   3.0000000e+00  -3.6912056e+00
  -1.4000000e+00  -1.0000000e+00   2.1762616e+00
  -1.4000000e+00  -9.0000000e-01   1.3998090e+00
  -1.4000000e+00  -8.0000000e-01   6.8918305e-01
  -1.4000000e+00  -7.0000000e-01   4.5887821e-02
  -1.4000000e+00  -6.0000000e-01  -5.2902131e-01
  -1.4000000e+00  -5.0000000e-01  -1.0349376e+00
  -1.4000000e+00  -4.0000000e-01  -1.4717030e+00
  -1.4000000e+00  -3.0000000e-01  -1.8396082e+00
  -1.4000000e+00  -2.0000000e-01  -2.1393924e+00
  -1.4000000e+00  -1.0000000e-01  -2.3722435e+00
  -1.4000000e+00   0.0000000e+00  -2.5397981e+00
  -1.4000000e+00   1.0000000e-01  -2.6441416e+00
  -1.4000000e+00   2.0000000e-01  -2.6878078e+00
  -1.4000000e+00   3.0000000e-01  -2.6737793e+00
  -1.4000000e+00   4.0000000e-01  -2.6054873e+00
  -1.4000000e+00   5.0000000e-01  -2.4868119e+00
  -1.4000000e+00   6.0000000e-01  -2.3220815e+00
  -1.4000000e+00   7.0000000e-01  -2.1160735e+00
  -1.4000000e+00   8.0000000e-01  -1.8740136e+00
  -1.4000000e+00   9.0000000e-01  -1.6015766e+00
  -1.4000000e+00   1.0000000e+00  -1.3048855e+00
  -1.4000000e+00   1.1000000e+00  -9.9051243e-01
  -1.4000000e+00   1.2000000e+00  -6.6547779e-01
  -1.4000000e+00   1.3000000e+00  -3.3725085e-01
  -1.4000000e+00   1.4000000e+00  -1.3749494e-02
  -1.4000000e+00   1.5000000e+00   2.9665972e-01
  -1.4000000e+00   1.6000000e+00   5.8516159e-01
  -1.4000000e+00   1.7000000e+00   8.4249224e-01
  -1.4000000e+00   1.8000000e+00   1.0589391e+00
  -1.4000000e+00   1.9000000e+00   1.2243410e+00
  -1.4000000e+00   2.0000000e+00   1.3280881e+00
  -1.4000000e+00   2.1000000e+00   1.3591218e+00
  -1.4000000e+00   2.2000000e+00   1.3059349e+00
  -1.4000000e+00   2.3000000e+00   1.1565716e+00
  -1.4000000e+00   2.4000000e+00   8.9862743e-01
  -1.4000000e+00   2.5000000e+00   5.1924909e-01
  -1.4000000e+00   2.6000000e+00   5.1347807e-03
  -1.4000000e+00   2.7000000e+00  -6.5746601e-01
  -1.4000000e+00   2.8000000e+00  -1.4827525e+00
  -1.4000000e+00   2.9000000e+00  -2.4853724e+00
  -1.4000000e+00   3.0000000e+00  -3.6804223e+00
  -1.3000000e+00  -1.0000000e+00   2.0915960e+00
  -1.3000000e+00  -9.0000000e-01   1.3825221e+00
  -1.3000000e+00  -8.0000000e-01   7.3342515e-01
  -1.3000000e+00  -7.0000000e-01   1.4601650e-01
  -1.3000000e+00  -6.0000000e-01  -3.7844111e-01
  -1.3000000e+00  -5.0000000e-01  -8.3913363e-01
  -1.3000000e+00  -4.0000000e-01  -1.2356957e+00
  -1.3000000e+00  -3.0000000e-01  -1.5682105e+00
  -1.3000000e+00  -2.0000000e-01  -1.8372100e+00
  -1.3000000e+00  -1.0000000e-01  -2.0436749e+00
  -1.3000000e+00   0.0000000e+00  -2.1890343e+00
  -1.3000000e+00   1.0000000e-01  -2.2751662e+00
  -1.3000000e+00   2.0000000e-01  -2.3043972e+00
  -1.3000000e+00   3.0000000e-01  -2.2795026e+00
  -1.3000000e+00   4.0000000e-01  -2.2037062e+00
  -1.3000000e+00   5.0000000e-01  -2.0806806e+00
  -1.3000000e+00   6.0000000e-01  -1.9145471e+00
  -1.3000000e+00   7.0000000e-01  -1.7098756e+00
  -1.3000000e+00   8.0000000e-01  -1.4716846e+00
  -1.3000000e+00   9.0000000e-01  -1.2054414e+00
  -1.3000000e+00   1.0000000e+00  -9.1706182e-01
  -1.3000000e+00   1.1000000e+00  -6.1291049e-01
  -1.3000000e+00   1.2000000e+00  -2.9980060e-01
  -1.3000000e+00   1.3000000e+00   1.5005966e-02
  -1.3000000e+00   1.4000000e+00   3.2379866e-01
  -1.3000000e+00   1.5000000e+00   6.1841826e-01
  -1.3000000e+00   1.6000000e+00   8.9025690e-01
  -1.3000000e+00   1.7000000e+00   1.1302580e+00
  -1.3000000e+00   1.8000000e+00   1.3289165e+00
  -1.3000000e+00   1.9000000e+00   1.4762784e+00
  -1.3000000e+00   2.0000000e+00   1.5619412e+00
  -1.3000000e+00   2.1000000e+00   1.5750537e+00
  -1.3000000e+00   2.2000000e+00   1.5043160e+00
  -1.3000000e+00   2.3000000e+00   1.3379798e+00
  -1.3000000e+00   2.4000000e+00   1.0638476e+00
  -1.3000000e+00   2.5000000e+00   6.6927382e-01
  -1.3000000e+00   2.6000000e+00   1.4116383e-01
  -1.3000000e+00   2.7000000e+00  -5.3402553e-01
  -1.3000000e+00   2.8000000e+00  -1.3702861e+00
  -1.3000000e+00   2.9000000e+00  -2.3820583e+00
  -1.3000000e+00   3.0000000e+00  -3.5842314e+00
  -1.2000000e+00  -1.0000000e+00   2.0247233e+00
  -1.2000000e+00  -9.0000000e-01   1.3825732e+00
  -1.2000000e+00  -8.0000000e-01   7.9464217e-01
  -1.2000000e+00  -7.0000000e-01   2.6284903e-01
  -1.2000000e+00  -6.0000000e-01  -2.1133617e-01
  -1.2000000e+00  -5.0000000e-01  -6.2689205e-01
  -1.2000000e+00  -4.0000000e-01  -9.8324588e-01
  -1.2000000e+00  -3.0000000e-01  -1.2802736e+00
  -1.2000000e+00  -2.0000000e-01  -1.5182997e+00
  -1.2000000e+00  -1.0000000e-01  -1.6980976e+00
  -1.2000000e+00   0.0000000e+00  -1.8208892e+00
  -1.2000000e+00   1.0000000e-01  -1.8883450e+00
  -1.2000000e+00   2.0000000e-01  -1.9025842e+00
  -1.2000000e+00   3.0000000e-01  -1.8661749e+00
  -1.2000000e+00   4.0000000e-01  -1.7821335e+00
  -1.2000000e+00   5.0000000e-01  -1.6539253e+00
  -1.2000000e+00   6.0000000e-01  -1.4854643e+00
  -1.2000000e+00   7.0000000e-01  -1.2811129e+00
  -1.2000000e+00   8.0000000e-01  -1.0456824e+00
  -1.2000000e+00   9.0000000e-01  -7.8443272e-01
  -1.2000000e+00   1.0000000e+00  -5.0307237e-01
  -1.2000000e+00   1.1000000e+00  -2.0775859e-01
  -1.2000000e+00   1.2000000e+00   9.4902736e-02
  -1.2000000e+00   1.3000000e+00   3.9785707e-01
  -1.2000000e+00   1.4000000e+00   6.9360120e-01
  -1.2000000e+00   1.5000000e+00   9.7418326e-01
  -1.2000000e+00   1.6000000e+00   1.2312027e+00
  -1.2000000e+00   1.7000000e+00   1.4558104e+00
  -1.2000000e+00   1.8000000e+00   1.6387083e+00
  -1.2000000e+00   1.9000000e+00   1.7701501e+00
  -1.2000000e+00   2.0000000e+00   1.8399405e+00
  -1.2000000e+00   2.1000000e+00   1.8374356e+00
  -1.2000000e+00   2.2000000e+00   1.7515430e+00
  -1.2000000e+00   2.3000000e+00   1.5707215e+00
  -1.2000000e+00   2.4000000e+00   1.2829812e+00
  -1.2000000e+00   2.5000000e+00   8.7588358e-01
  -1.2000000e+00   2.6000000e+00   3.3654154e-01
  -1.2000000e+00   2.7000000e+00  -3.4838079e-01
  -1.2000000e+00   2.8000000e+00  -1.1926679e+00
  -1.2000000e+00   2.9000000e+00  -2.2105529e+00
  -1.2000000e+00   3.0000000e+00  -3.4167177e+00
  -1.1000000e+00  -1.0000000e+00   1.9686408e+00
  -1.1000000e+00  -9.0000000e-01   1.3928014e+00
  -1.1000000e+00  -8.0000000e-01   8.6551531e-01
  -1.1000000e+00  -7.0000000e-01   3.8890859e-01
  -1.1000000e+00  -6.0000000e-01  -3.5341357e-02
  -1.1000000e+00  -5.0000000e-01  -4.0600578e-01
  -1.1000000e+00  -4.0000000e-01  -7.2230462e-01
  -1.1000000e+00  -3.0000000e-01  -9.8390647e-01
  -1.1000000e+00  -2.0000000e-01  -1.1909286e+00
  -1.1000000e+00  -1.0000000e-01  -1.3439369e+00
  -1.1000000e+00   0.0000000e+00  -1.4439459e+00
  -1.1000000e+00   1.0000000e-01  -1.4924190e+00
  -1.1000000e+00   2.0000000e-01  -1.4912679e+00
  -1.1000000e+00   3.0000000e-01  -1.4428534e+00
  -1.1000000e+00   4.0000000e-01  -1.3499846e+00
  -1.1000000e+00   5.0000000e-01  -1.2159194e+00
  -1.1000000e+00   6.0000000e-01  -1.0443644e+00
  -1.1000000e+00   7.0000000e-01  -8.3947477e-01
  -1.1000000e+00   8.0000000e-01  -6.0585449e-01
  -1.1000000e+00   9.0000000e-01  -3.4855605e-01
  -1.1000000e+00   1.0000000e+00  -7.3080687e-02
  -1.1000000e+00   1.1000000e+00   2.1462173e-01
  -1.1000000e+00   1.2000000e+00   5.0815265e-01
  -1.1000000e+00   1.3000000e+00   8.0066486e-01
  -1.1000000e+00   1.4000000e+00   1.0848625e+00
  -1.1000000e+00   1.5000000e+00   1.3530011e+00
  -1.1000000e+00   1.6000000e+00   1.5968873e+00
  -1.1000000e+00   1.7000000e+00   1.8078794e+00
  -1.1000000e+00   1.8000000e+00   1.9768868e+00
  -1.1000000e+00   1.9000000e+00   2.0943703e+00
  -1.1000000e+00   2.0000000e+00   2.1503422e+00
  -1.1000000e+00   2.1000000e+00   2.1343658e+00
  -1.1000000e+00   2.2000000e+00   2.0355559e+00
  -1.1000000e+00   2.3000000e+00   1.8425789e+00
  -1.1000000e+00   2.4000000e+00   1.5436520e+00
  -1.1000000e+00   2.5000000e+00   1.1265443e+00
  -1.1000000e+00   2.6000000e+00   5.7857582e-01
  -1.1000000e+00   2.7000000e+00  -1.1338191e-01
  -1.1000000e+00   2.8000000e+00  -9.6290604e-01
  -1.1000000e+00   2.9000000e+00  -1.9840224e+00
  -1.1000000e+00   3.0000000e+00  -3.1912054e+00
  -1.0000000e+00  -1.0000000e+00   1.9171063e+00
  -1.0000000e+00  -9.0000000e-01   1.4068065e+00
  -1.0000000e+00  -8.0000000e-01   9.3948622e-01
  -1.0000000e+00  -7.0000000e-01   5.1747877e-01
  -1.0000000e+00  -6.0000000e-01   1.4266891e-01
  -1.0000000e+00  -5.0000000e-01  -1.8350729e-01
  -1.0000000e+00  -4.0000000e-01  -4.6006240e-01
  -1.0000000e+00  -3.0000000e-01  -6.8645769e-01
  -1.0000000e+00  -2.0000000e-01  -8.6260306e-01
  -1.0000000e+00  -1.0000000e-01  -9.8885711e-01
  -1.0000000e+00   0.0000000e+00  -1.0660271e+00
  -1.0000000e+00   1.0000000e-01  -1.0953689e+00
  -1.0000000e+00   2.0000000e-01  -1.0785870e+00
  -1.0000000e+00   3.0000000e-01  -1.0178348e+00
  -1.0000000e+00   4.0000000e-01  -9.1571414e-01
  -1.0000000e+00   5.0000000e-01  -7.7527554e-01
  -1.0000000e+00   6.0000000e-01  -6.0001824e-01
  -1.0000000e+00   7.0000000e-01  -3.9389014e-01
  -1.0000000e+00   8.0000000e-01  -1.6128778e-01
  -1.0000000e+00   9.0000000e-01   9.2943630e-02
  -1.0000000e+00   1.0000000e+00   3.6351020e-01
  -1.0000000e+00   1.1000000e+00   6.4466940e-01
  -1.0000000e+00   1.2000000e+00   9.3023002e-01
  -1.0000000e+00   1.3000000e+00   1.2135522e+00
  -1.0000000e+00   1.4000000e+00   1.4875474e+00
  -1.0000000e+00   1.5000000e+00   1.7446784e+00
  -1.0000000e+00   1.6000000e+00   1.9769594e+00
  -1.0000000e+00   1.7000000e+00   2.1759559e+00
  -1.0000000e+00   1.8000000e+00   2.3327846e+00
  -1.0000000e+00   1.9000000e+00   2.4381138e+00
  -1.0000000e+00   2.0000000e+00   2.4821628e+00
  -1.0000000e+00   2.1000000e+00   2.4547026e+00
  -1.0000000e+00   2.2000000e+00   2.3450553e+00
  -1.0000000e+00   2.3000000e+00   2.1420944e+00
  -1.0000000e+00   2.4000000e+00   1.8342447e+00
  -1.0000000e+00   2.5000000e+00   1.4094824e+00
  -1.0000000e+00   2.6000000e+00   8.5533504e-01
  -1.0000000e+00   2.7000000e+00   1.5888143e-01
  -1.0000000e+00   2.8000000e+00  -6.9324824e-01
  -1.0000000e+00   2.9000000e+00  -1.7148725e+00
  -1.0000000e+00   3.0000000e+00  -2.9202584e+00
  -9.0000000e-01  -1.0000000e+00   1.8646379e+00
  -9.0000000e-01  -9.0000000e-01   1.4189487e+00
  -9.0000000e-01  -8.0000000e-01   1.0107570e+00
  -9.0000000e-01  -7.0000000e-01   6.4260364e-01
  -9.0000000e-01  -6.0000000e-01   3.1658064e-01
  -9.0000000e-01  -5.0000000e-01   3.4331427e-02
  -9.0000000e-01  -4.0000000e-01  -2.0294926e-01
  -9.0000000e-01  -3.0000000e-01  -3.9451532e-01
  -9.0000000e-01  -2.0000000e-01  -5.4006935e-01
  -9.0000000e-01  -1.0000000e-01  -6.3976258e-01
  -9.0000000e-01   0.0000000e+00  -6.9419491e-01
  -9.0000000e-01   1.0000000e-01  -7.0441492e-01
  -9.0000000e-01   2.0000000e-01  -6.7191983e-01
  -9.0000000e-01   3.0000000e-01  -5.9865553e-01
  -9.0000000e-01   4.0000000e-01  -4.8701660e-01
  -9.0000000e-01   5.0000000e-01  -3.3984624e-01
  -9.0000000e-01   6.0000000e-01  -1.6043634e-01
  -9.0000000e-01   7.0000000e-01   4.7472546e-02
